group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Compare,AVL,1,,,55288388.0,ns,6
Compare,AVL,1,,,55147664.0,ns,6
Compare,AVL,1,,,55038765.0,ns,6
Compare,AVL,1,,,56478330.0,ns,6
Compare,AVL,1,,,55159767.0,ns,6
Compare,AVL,1,,,55064637.0,ns,6
Compare,AVL,1,,,55108527.0,ns,6
Compare,AVL,1,,,55360991.0,ns,6
Compare,AVL,1,,,55147352.0,ns,6
Compare,AVL,1,,,56732462.0,ns,6
Compare,AVL,1,,,55043604.0,ns,6
Compare,AVL,1,,,55325809.0,ns,6
Compare,AVL,1,,,55112258.0,ns,6
Compare,AVL,1,,,55263692.0,ns,6
Compare,AVL,1,,,55591541.0,ns,6
Compare,AVL,1,,,55364476.0,ns,6
Compare,AVL,1,,,55303815.0,ns,6
Compare,AVL,1,,,55326926.0,ns,6
Compare,AVL,1,,,55181745.0,ns,6
Compare,AVL,1,,,55157525.0,ns,6
Compare,AVL,1,,,55255801.0,ns,6
Compare,AVL,1,,,55031011.0,ns,6
Compare,AVL,1,,,55037792.0,ns,6
Compare,AVL,1,,,55171085.0,ns,6
Compare,AVL,1,,,55342422.0,ns,6
Compare,AVL,1,,,55788067.0,ns,6
Compare,AVL,1,,,55878270.0,ns,6
Compare,AVL,1,,,57392805.0,ns,6
Compare,AVL,1,,,55158893.0,ns,6
Compare,AVL,1,,,55218271.0,ns,6
Compare,AVL,1,,,55279316.0,ns,6
Compare,AVL,1,,,55263569.0,ns,6
Compare,AVL,1,,,55202626.0,ns,6
Compare,AVL,1,,,55350906.0,ns,6
Compare,AVL,1,,,55426205.0,ns,6
Compare,AVL,1,,,55160466.0,ns,6
Compare,AVL,1,,,94394332.0,ns,6
Compare,AVL,1,,,65728051.0,ns,6
Compare,AVL,1,,,55250384.0,ns,6
Compare,AVL,1,,,55219593.0,ns,6
Compare,AVL,1,,,55269177.0,ns,6
Compare,AVL,1,,,55276673.0,ns,6
Compare,AVL,1,,,55382776.0,ns,6
Compare,AVL,1,,,55316747.0,ns,6
Compare,AVL,1,,,59133078.0,ns,6
Compare,AVL,1,,,55301634.0,ns,6
Compare,AVL,1,,,55436813.0,ns,6
Compare,AVL,1,,,55202138.0,ns,6
Compare,AVL,1,,,55154839.0,ns,6
Compare,AVL,1,,,55265572.0,ns,6
Compare,AVL,1,,,55332249.0,ns,6
Compare,AVL,1,,,55406818.0,ns,6
Compare,AVL,1,,,55342687.0,ns,6
Compare,AVL,1,,,55845673.0,ns,6
Compare,AVL,1,,,55318451.0,ns,6
Compare,AVL,1,,,55163368.0,ns,6
Compare,AVL,1,,,55278343.0,ns,6
Compare,AVL,1,,,55254966.0,ns,6
Compare,AVL,1,,,65931304.0,ns,6
Compare,AVL,1,,,66273774.0,ns,6
Compare,AVL,1,,,59013791.0,ns,6
Compare,AVL,1,,,74823282.0,ns,6
Compare,AVL,1,,,59513945.0,ns,6
Compare,AVL,1,,,61400604.0,ns,6
Compare,AVL,1,,,57996844.0,ns,6
Compare,AVL,1,,,58094091.0,ns,6
Compare,AVL,1,,,58131342.0,ns,6
Compare,AVL,1,,,71363042.0,ns,6
Compare,AVL,1,,,74282622.0,ns,6
Compare,AVL,1,,,80486223.0,ns,6
Compare,AVL,1,,,70751794.0,ns,6
Compare,AVL,1,,,81150903.0,ns,6
Compare,AVL,1,,,58821163.0,ns,6
Compare,AVL,1,,,58225421.0,ns,6
Compare,AVL,1,,,58299414.0,ns,6
Compare,AVL,1,,,72754348.0,ns,6
Compare,AVL,1,,,60372975.0,ns,6
Compare,AVL,1,,,59173425.0,ns,6
Compare,AVL,1,,,58093286.0,ns,6
Compare,AVL,1,,,57994128.0,ns,6
Compare,AVL,1,,,58114918.0,ns,6
Compare,AVL,1,,,58244102.0,ns,6
Compare,AVL,1,,,58161689.0,ns,6
Compare,AVL,1,,,58428858.0,ns,6
Compare,AVL,1,,,58266495.0,ns,6
Compare,AVL,1,,,58089756.0,ns,6
Compare,AVL,1,,,58502878.0,ns,6
Compare,AVL,1,,,58099069.0,ns,6
Compare,AVL,1,,,58826044.0,ns,6
Compare,AVL,1,,,58114050.0,ns,6
Compare,AVL,1,,,58152652.0,ns,6
Compare,AVL,1,,,58273883.0,ns,6
Compare,AVL,1,,,58194325.0,ns,6
Compare,AVL,1,,,58115424.0,ns,6
Compare,AVL,1,,,59208396.0,ns,6
Compare,AVL,1,,,58179785.0,ns,6
Compare,AVL,1,,,58152420.0,ns,6
Compare,AVL,1,,,58045978.0,ns,6
Compare,AVL,1,,,58109925.0,ns,6
Compare,AVL,1,,,58361268.0,ns,6
